Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
08-SEP-2025,45163.9,45266.05,44934.4,45047.35,101787583,5843.96
05-SEP-2025,45081.7,45412.6,44878.7,45030.9,102009402,6829.62
04-SEP-2025,45750.8,45822.1,44947.9,45008.75,85421248,6076.11
03-SEP-2025,45102.7,45398.15,44927.9,45298.05,98890987,6067.28
02-SEP-2025,45031.85,45297.25,44827.4,45048.9,122825778,7568.17
01-SEP-2025,44165.9,44893.3,44146.4,44841.4,114167843,7322.58
29-AUG-2025,44075.75,44444.35,43854.3,44043.75,107256646,7657.15
28-AUG-2025,44547.9,44563.05,44004.85,44059.7,94845439,6567.58
26-AUG-2025,45493.2,45525.2,44468.1,44578.55,114854801,6947.81
25-AUG-2025,45515.2,45710.85,45460.55,45563.5,123391681,8885.02
22-AUG-2025,45508.55,45621.25,45277.05,45369,103580597,6602.77
21-AUG-2025,45678.45,45840.4,45466.95,45517.15,171496113,10346.71
20-AUG-2025,45313.7,45597.45,45151.05,45532.1,106929164,8634.38
19-AUG-2025,45021.9,45275.5,44785.7,45242.65,114938664,6741.26
18-AUG-2025,44955.8,45023.2,44650.1,44923.4,113777919,7880.55
14-AUG-2025,44732.2,44873.85,44380.35,44435.65,127416820,7908.7
13-AUG-2025,44493.8,44735.6,44432.1,44647.1,121844061,7619.24
12-AUG-2025,44435.6,44576.8,44294.7,44353.7,173172888,9669.17
11-AUG-2025,44213.75,44459.9,43893.75,44389.5,191283965,11602.17
08-AUG-2025,44901.9,44940.75,44064.25,44249.05,136760203,8070.32
07-AUG-2025,44753.3,44954.9,44212.75,44883.35,136316153,8140.7
06-AUG-2025,45486.7,45621.15,44778.35,44981.15,159757206,10205.05
05-AUG-2025,45610.5,45799.4,45311.6,45472.8,175139366,11612.71
04-AUG-2025,45003,45533.65,44759.65,45467.75,161374954,9859.93
01-AUG-2025,45649.3,45688.35,44816.85,44872.85,147929304,9681.21
