Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
11-DEC-2024,35281.85,35410.1,35217,35372.05,160551132,9990.92
10-DEC-2024,35320.3,35342.5,35055.2,35234.5,191958334,12332.25
09-DEC-2024,35312.25,35467.45,35177.65,35250.5,187357865,11059.91
06-DEC-2024,35217.5,35390.3,35122.75,35303.7,260320994,13750.63
05-DEC-2024,35098.7,35141.25,34625.05,35072.25,221280957,15829.01
04-DEC-2024,35076,35228.15,34720.4,34904.7,241605697,15693.74
03-DEC-2024,34676.3,34937.5,34605.3,34912.4,194360600,13701.26
02-DEC-2024,34288.75,34514.35,34204.5,34500.15,134170874,11061.05
29-NOV-2024,33993.85,34388.05,33970.2,34248.85,182195168,12387.23
28-NOV-2024,34261.9,34466.95,33853.5,33940.45,213230843,14591.13
27-NOV-2024,33912.7,34311.4,33770.7,34208.2,201468264,14487.86
26-NOV-2024,34129.6,34188.7,33716.4,33748.45,176633002,11001.27
25-NOV-2024,34059.3,34302.75,33921.95,33998.65,374633386,25688.25
22-NOV-2024,32687.55,33418.7,32624.35,33317.3,224027503,15295.81
21-NOV-2024,32976.9,32977.15,32331.8,32603.7,322501700,20006.24
19-NOV-2024,33075.25,33616.1,33024.45,33127.55,184065018,12320.94
18-NOV-2024,33207.85,33261.35,32788.35,32888.9,194117409,12071.72
14-NOV-2024,33019.7,33227.1,32676.8,32921.1,193667165,12298.49
13-NOV-2024,33633.05,33683.5,32904.6,32983.45,247059801,14072.92
12-NOV-2024,34525.3,34657.95,33556.55,33645.75,207282219,12280.57
11-NOV-2024,34302.95,34786.5,34158.05,34445.15,214810049,14441.17
08-NOV-2024,34756.7,34800.35,34272.45,34388.65,199901325,14187.15
07-NOV-2024,35348.3,35348.3,34623.5,34681.5,195810520,14468.64
06-NOV-2024,34690.5,35262.3,34553.7,35216.5,257894379,16541.54
05-NOV-2024,34275.9,34577.55,33827.05,34535.1,242686896,14877.79
04-NOV-2024,34872.8,34875.05,33861.8,34324.55,316289827,16004
01-NOV-2024,34764.95,34915.1,34727.65,34784.6,53532732,2190.13
31-OCT-2024,34755.65,34822.4,34382.95,34516.1,263580871,13453.48
30-OCT-2024,34843.6,35025.2,34643.6,34691.85,221282798,13649.2
29-OCT-2024,34647.8,34905.1,34020.8,34871,311912241,16552.84
28-OCT-2024,34340.05,34765.3,33968.75,34513.9,277563817,13245.8
25-OCT-2024,35086.95,35112.5,33736.25,34278,271071775,19101.91
24-OCT-2024,35005.7,35230.6,34843.35,35021.9,186392045,10420.21
23-OCT-2024,35218.6,35426.6,34778.2,34969.1,255046481,15265.75
22-OCT-2024,36212.1,36277.35,35166.75,35236.4,213283320,13103.64
21-OCT-2024,36718.55,36811.2,36144.6,36212.65,133914941,12180.21
18-OCT-2024,36301.5,36708.2,35910.75,36643.4,150103217,11301.77
17-OCT-2024,37315.7,37329.5,36342.45,36372.15,169357621,16020.56
16-OCT-2024,37490.95,37650.75,37184.35,37349.05,132416192,11673.56
15-OCT-2024,37695.5,37701.2,37345.35,37529.35,129504333,9839.98
14-OCT-2024,37481.7,37625.7,37390.4,37526.15,118486323,8405.86
11-OCT-2024,37300.7,37386.6,37032.8,37347,118188638,8347.55
10-OCT-2024,37305.85,37606.2,37197.6,37281.7,192051440,13052.68
09-OCT-2024,36986.95,37507.2,36921.15,37206.25,203380531,13143.88
08-OCT-2024,35651.2,36909.3,35525.85,36826,263768596,18438.97
07-OCT-2024,36499.4,36638.6,35428.9,35707.55,301566657,15359.97
04-OCT-2024,36755.25,37032.2,36250.2,36407.4,255633484,15647.86
03-OCT-2024,37090.35,37542.5,36719.9,36838.05,320096049,17580.3
01-OCT-2024,37652.7,37886.45,37620.6,37735.85,279062898,13585.86
30-SEP-2024,37996.3,38068.35,37456.45,37588.9,279311272,16620.51
27-SEP-2024,37912.25,38177.65,37856.2,38115.25,553878835,34764.15
26-SEP-2024,37578.25,37847.5,37421.05,37820.35,303772457,19257.3
25-SEP-2024,37595.8,37674.6,37274.05,37479.65,255390669,14208.39
24-SEP-2024,37310.65,37603.35,37296.3,37543.05,319689744,17100.31
23-SEP-2024,36816.25,37321.85,36791.9,37295.3,231807796,14789.53
20-SEP-2024,36199.2,36646.75,36020.05,36583.15,346949605,26340.23
19-SEP-2024,36638.65,36693.7,35561.15,36037.3,383779807,23059.68
18-SEP-2024,36644.6,36773.95,36232.8,36400,235337308,13225.52
17-SEP-2024,36649.4,36654.6,36348.65,36574.4,219287409,16218.14
16-SEP-2024,36560.05,36656.5,36485.5,36552.45,161547071,11620.92
13-SEP-2024,36569.9,36592.05,36399.95,36445.85,199629243,12408.91
12-SEP-2024,35958.4,36462.45,35868.05,36431.15,215102981,16925.49
11-SEP-2024,36027.95,36114.7,35592.9,35699.3,215758104,15619.67
10-SEP-2024,35926.1,36130.5,35783.15,36012.3,192406239,12684.68
09-SEP-2024,35828.3,35839,35423.4,35757.8,195893729,11279.05
06-SEP-2024,36586.05,36607.65,35871.2,35954.3,224075142,13264.23
05-SEP-2024,36862.1,36883.7,36565.15,36612.7,175402374,12270.28
04-SEP-2024,36707.35,36804.95,36571.6,36765.45,181315931,12075.77
03-SEP-2024,37047.25,37047.25,36892.45,36941.75,144373469,12204.42
02-SEP-2024,37258.8,37259.05,36743.75,36855.05,141877781,11750.1
30-AUG-2024,37041.65,37208.25,36932.55,37102.65,315439756,35275.32
29-AUG-2024,36899.05,36976.55,36466.6,36895,227221600,18051.02
28-AUG-2024,36872.8,37008.15,36720.65,36847.95,166931774,13101.42
27-AUG-2024,36791.25,36810.4,36655.85,36717.65,161342260,11681.65
26-AUG-2024,36722.4,36791.65,36595.35,36719.6,151025994,11676.69
23-AUG-2024,36512.7,36696.45,36430.75,36554.7,154545676,12440.84
22-AUG-2024,36502.15,36510.95,36328.7,36432.8,139264614,10131.66
21-AUG-2024,36293.9,36400.3,36215.95,36362.85,163055536,9749.56
20-AUG-2024,36151.05,36243.9,35894.05,36219.15,179865635,11884.83
19-AUG-2024,36122.45,36143.6,35926.45,35989.45,151860421,11753.72
16-AUG-2024,35502.9,35913,35358.1,35879.4,185257647,13976.04
14-AUG-2024,35400.35,35436.45,34909.9,35178.7,211855509,14722.59
13-AUG-2024,35761.15,35787.75,35226.8,35270.15,184458070,12318.42
12-AUG-2024,35683.45,35818.1,35469.75,35678.45,176113908,14428.61
